cleaned_area,cleaned_road,bed,bath,floor,is_land,tag,Loại địa ốc,Pháp lý,cleaned_price
108.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất nền dự án,,1300.0
140.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,1400.0
114.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,1000.0
126.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,Hợp đồng,1970.0
220.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,8650.0
150.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,2380.0
395.0,12.5,5.0,2.0,3.0,0,da_nang,bán biệt thự,Sổ hồng,9000.0
105.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,9000.0
140.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,3400.0
384.0,12.5,5.0,6.0,3.0,0,da_nang,bán biệt thự,Sổ hồng,29000.0
175.0,12.5,3.0,2.0,3.0,0,da_nang,bán biệt thự,,10000.0
102.0,12.5,3.0,2.0,3.0,0,da_nang,"bán căn hộ mini, dịch vụ",,16000.0
160.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,8000.0
70.0,5.0,3.0,3.0,2.0,0,da_nang,bán nhà riêng,Sổ hồng,6600.0
93.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,6300.0
92.0,4.0,2.0,1.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,2200.0
63.0,7.0,2.0,2.0,22.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,2639.0
126.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất nền dự án,,3402.0
156.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất nền dự án,,4992.0
108.0,10.0,0.0,0.0,0.0,1,da_nang,bán đất nền dự án,Sổ hồng,3000.0
126.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,3402.0
100.0,7.0,3.0,3.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,7450.0
75.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,4199.0
75.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,4199.0
45.4,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2630.0
252.0,5.0,9.0,9.0,4.0,0,da_nang,bán biệt thự,Giấy tờ hợp lệ,8200.0
165.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,9700.0
175.0,12.5,3.0,2.0,3.0,0,da_nang,bán biệt thự,,11900.0
61.0,3.0,4.0,4.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,3990.0
100.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,3800.0
136.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,4850.0
50.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4800.0
125.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,5100.0
99.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà phố dự án,,12500.0
50.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4800.0
73.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4500.0
70.0,40.0,3.0,2.0,39.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,315.0
50.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,3200.0
300.0,12.5,5.0,2.0,3.0,0,da_nang,bán biệt thự,,25900.0
76.0,12.5,2.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4100.0
108.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,9800.0
50.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,3879.0
45.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,3900.0
76.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4600.0
103.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,11500.0
74.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,Giấy tờ hợp lệ,4300.0
62.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,4040.0
73.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4500.0
90.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,17500.0
80.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,25000.0
157.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,26200.0
102.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,20000.0
248.0,12.5,3.0,2.0,3.0,0,da_nang,bán biệt thự,,7900.0
125.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,16900.0
120.0,17.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,Sổ hồng,1680.0
73.0,12.5,2.0,2.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,5420.0
48.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4000.0
105.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,6200.0
76.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4100.0
74.0,6.0,3.0,3.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,7800.0
57.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,3534.0
68.0,12.5,2.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,Hợp đồng,5000.0
48.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4000.0
300.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà hàng - khách sạn,,26000.0
74.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,20000.0
240.0,5.0,10.0,10.0,4.0,0,da_nang,bán biệt thự,Giấy tờ hợp lệ,8200.0
125.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,6500.0
280.0,12.5,3.0,2.0,3.0,0,da_nang,bán biệt thự,,10200.0
246.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,8200.0
100.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,7000.0
33.8,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2400.0
76.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4700.0
100.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,6800.0
100.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,2750.0
79.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,5650.0
107.5,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,3890.0
65.0,17.5,2.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4350.0
136.2,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,5150.0
40.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2400.0
45.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2450.0
40.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2400.0
96.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,5500.0
50.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2400.0
72.0,17.5,2.0,2.0,30.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,3700.0
162.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,31100.0
66.4,12.5,4.0,3.0,3.0,0,da_nang,bán nhà riêng,,6000.0
177.4,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,8160.400000000001
81.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,9300.0
58.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,3750.0
81.0,10.0,3.0,3.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,9300.0
120.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,7500.0
91.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,9600.0
190.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,26000.0
190.0,25.0,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,Sổ hồng,26000.0
66.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,4800.0
171.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,20400.0
110.0,5.0,21.0,21.0,6.0,0,da_nang,bán nhà riêng,Sổ hồng,10550.0
160.0,7.0,20.0,20.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,10600.0
102.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,7150.0
396.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,31000.0
156.9,12.5,3.0,2.0,3.0,0,da_nang,"bán căn hộ mini, dịch vụ",,27000.0
75.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà phố dự án,,2120.0
85.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4250.0
180.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,27900.0
180.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,27900.0
96.0,17.5,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,1200.0
69.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2000.0
85.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,3500.0
46.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2300.0
76.0,25.0,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4100.0
75.0,25.0,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4300.0
80.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,3650.0
72.0,17.5,2.0,2.0,30.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,3700.0
38.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,1900.0
72.0,17.5,2.0,2.0,30.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4000.0
69.0,17.5,2.0,2.0,30.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4300.0
54.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,2500.0
122.5,12.5,0.0,0.0,0.0,1,da_nang,bán đất nền dự án,,2700.0
409.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,26000.0
76.0,17.5,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4080.0
76.0,25.0,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4100.0
411.0,5.0,3.0,2.0,4.0,0,da_nang,"bán căn hộ mini, dịch vụ",Sổ hồng,27000.0
270.0,7.0,4.0,5.0,2.0,0,da_nang,bán biệt thự,,4833.0
62.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,3500.0
100.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,5500.0
50.0,12.5,2.0,1.0,12.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,3902.0
50.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,3879.0
90.0,12.5,2.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4000.0
70.0,25.0,2.0,2.0,15.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,3220.0
297.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,7900.0
100.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,9000.0
100.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,5500.0
65.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,7500.0
45.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4200.0
300.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,21000.0
76.0,25.0,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4100.0
76.0,25.0,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4300.0
112.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,5400.0
76.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4000.0
123.0,12.5,3.0,2.0,3.0,0,da_nang,bán biệt thự,,1353.0
75.5,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,9080.0
76.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4180.0
102.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,5300.0
76.0,25.0,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4180.0
75.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4100.0
75.0,25.0,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4100.0
522.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,2244.6
61.0,12.5,2.0,2.0,36.0,0,da_nang,bán căn hộ chung cư,,6650.0
180.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,4950.0
105.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,6090.0
320.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà phố dự án,,9000.0
180.0,12.5,3.0,2.0,3.0,0,da_nang,bán biệt thự,,4950.0
95.6,12.5,3.0,2.0,3.0,0,da_nang,bán nhà phố dự án,,6300.0
60.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,12800.0
76.0,12.5,2.0,2.0,20.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4104.0
100.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,2600.0
75.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà hàng - khách sạn,,14500.0
76.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,4104.0
60.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà phố dự án,,3535.0
95.6,12.5,3.0,2.0,3.0,0,da_nang,bán nhà phố dự án,,6060.0
60.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà phố dự án,,3540.0
60.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà phố dự án,,3590.0
77.8,12.5,2.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,8661.0
108.0,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,10000.0
108.0,12.5,0.0,0.0,0.0,1,da_nang,bán đất nền dự án,,16000.0
148.0,7.0,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,Giấy đỏ,1500.0
85.0,5.0,4.0,4.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,6700.0
90.0,12.5,3.0,3.0,3.0,0,da_nang,bán nhà riêng,Sổ hồng,6150.0
78.0,12.5,3.0,2.0,3.0,0,da_nang,bán nhà riêng,,15500.0
181.6,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,1170.0
252.0,12.5,3.0,2.0,3.0,0,da_nang,bán biệt thự,,7900.0
86.2,12.5,0.0,0.0,0.0,1,da_nang,bán đất thổ cư,,1100.0
48.2,12.5,1.0,1.0,12.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,2700.0
76.0,12.5,2.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,Sổ hồng,4104.0
125.0,12.5,12.0,12.0,5.0,0,da_nang,bán nhà hàng - khách sạn,Giấy tờ hợp lệ,33500.0
95.6,12.5,3.0,2.0,3.0,0,da_nang,bán căn hộ chung cư,,6300.0
250.0,12.5,3.0,2.0,3.0,0,da_nang,bán biệt thự,,8900.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,3100.0
125.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,2500.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,639.0
53.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,2700.0
85.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,839.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3600.0
70.0,12.5,2.0,1.0,3.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,3500.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,2600.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3600.0
70.24,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3600.0
150.0,17.5,2.0,3.0,2.0,0,can_tho,bán nhà riêng,Sổ hồng,1385.0
90.0,40.0,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,Sổ hồng,1000.0
85.85,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,4600.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,3500.0
70.0,12.5,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,Giấy tờ hợp lệ,3500.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3600.0
85.85,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,429.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3370.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3580.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3200.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3500.0
69.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà phố dự án,,2000.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,432.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1080.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,3100.0
125.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,2500.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,639.0
53.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,2700.0
85.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,839.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3600.0
70.0,12.5,2.0,1.0,3.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,3500.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,2600.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3600.0
70.24,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3600.0
37.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1700.0
150.0,17.5,2.0,3.0,2.0,0,can_tho,bán nhà riêng,Sổ hồng,1385.0
90.0,40.0,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,Sổ hồng,1000.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3350.0
85.85,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,4600.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3584.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,3500.0
70.0,12.5,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,Giấy tờ hợp lệ,3500.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3600.0
85.85,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,429.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3370.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3580.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3200.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3500.0
69.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà phố dự án,,2000.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,432.0
50.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà riêng,,2590.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1080.0
85.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,550.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất thổ cư,,3000.0
70.74,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,429.0
69.3,12.5,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3118.5
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1080.0
70.0,12.5,2.0,2.0,16.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,3500.0
53.0,12.5,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1250.0
85.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,Hợp đồng,550.0
112.0,12.5,2.0,2.0,1.0,0,can_tho,bán nhà phố dự án,Hợp đồng,2300.0
189.4,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,2700.0
70.0,12.5,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,3500.0
72.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,2800.0
150.0,12.5,3.0,2.0,3.0,0,can_tho,bán biệt thự,,4900.0
156.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất thổ cư,,1460.0
72.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà riêng,,1300.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3000.0
70.74,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,429.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,429.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,555.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,2500.0
70.74,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1072.0
75.0,17.5,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,2500.0
70.0,12.5,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,Hợp đồng,429.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3248.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3300.0
70.74,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1250.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,429.0
48.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1400.0
86.0,4.0,2.0,2.0,1.0,0,can_tho,bán nhà riêng,Sổ hồng,2350.0
69.0,12.5,2.0,1.0,3.0,0,can_tho,bán căn hộ chung cư,Hợp đồng,640.0
78.0,17.5,3.0,6.0,2.0,0,can_tho,bán nhà riêng,Sổ hồng,6600.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,3300.0
85.85,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,880.0
63.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà riêng,,2200.0
80.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất thổ cư,,1680.0
80.0,12.5,6.0,5.0,3.0,0,can_tho,bán nhà riêng,Giấy đỏ,5505.0
80.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà riêng,,2900.0
69.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,420.0
53.24,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,309.0
70.0,12.5,2.0,2.0,18.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,3200.0
70.0,12.5,2.0,2.0,15.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,2320.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,2182.0
50.0,12.5,2.0,1.0,16.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,2190.0
52.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1820.0
70.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3200.0
52.19,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1800.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất thổ cư,,3510.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,3510.0
90.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà phố dự án,,3000.0
93.5,6.0,0.0,0.0,0.0,1,can_tho,bán đất thổ cư,Sổ hồng,1690.0
291.5,17.5,6.0,6.0,3.0,0,can_tho,bán nhà riêng,Sổ hồng,20700.0
53.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,309.0
75.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,3750.0
67.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1200.0
56.55,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1128.0
65.0,4.0,3.0,2.0,1.0,0,can_tho,bán nhà riêng,Sổ hồng,3600.0
51.36,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1400.0
75.0,40.0,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,Hợp đồng,2175.0
90.0,12.5,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,,3510.0
51.36,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1400.0
200.0,5.0,0.0,0.0,0.0,1,can_tho,bán đất thổ cư,Sổ hồng,3600.0
120.0,6.0,0.0,0.0,0.0,1,can_tho,bán đất thổ cư,,750.0
275.0,6.0,11.0,8.0,1.0,0,can_tho,bán nhà riêng,Sổ hồng,12000.0
49.0,17.5,2.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,2210.0
36.0,17.5,1.0,1.0,3.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,1686.0
230.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà riêng,,9200.0
36.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,1550.0
210.0,12.5,3.0,2.0,3.0,0,can_tho,bán biệt thự,,13900.0
50.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà riêng,,2350.0
50.0,12.5,3.0,2.0,3.0,0,can_tho,bán nhà riêng,,1200.0
57.0,40.0,1.0,2.0,8.0,0,can_tho,bán căn hộ chung cư,Hợp đồng,1380.0
37.0,12.5,1.0,1.0,16.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,1791.0
75.24,12.5,2.0,2.0,16.0,0,can_tho,bán căn hộ chung cư,Sổ hồng,3393.0
90.0,40.0,0.0,0.0,0.0,1,can_tho,bán đất nền dự án,Giấy đỏ,1500.0
85.0,12.5,3.0,2.0,3.0,0,can_tho,bán căn hộ chung cư,,4200.0
